t_rosbag_ns,stamp_sec,stamp_nanosec,frame_id,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1778601191775920924,1778601191,775468429,livox_frame,0.0,0.0,0.0,1.0,-0.012356320396065712,0.0017002448439598083,-0.003853832371532917,-0.003322047181427479,0.0018713301979005337,0.9834316968917847
1778601191780135540,1778601191,779721252,livox_frame,0.0,0.0,0.0,1.0,-0.012356320396065712,0.0017002448439598083,-0.003853832371532917,-0.003322047181427479,0.0018713301979005337,0.9834316968917847
1778601191785874413,1778601191,785499820,livox_frame,0.0,0.0,0.0,1.0,-0.0027689412236213684,0.0006349813193082809,-0.003853832371532917,-0.0008806410478428006,-0.014730231836438179,0.9646328687667847
1778601191790211857,1778601191,789892570,livox_frame,0.0,0.0,0.0,1.0,-0.0027689412236213684,0.0006349813193082809,-0.003853832371532917,-0.0008806410478428006,-0.014730231836438179,0.9646328687667847
1778601191795810478,1778601191,795514667,livox_frame,0.0,0.0,0.0,1.0,0.00042685121297836304,-0.00788713525980711,-0.003853832371532917,-0.006984156556427479,-0.006185310427099466,0.9983242750167847
1778601191799944027,1778601191,799599881,livox_frame,0.0,0.0,0.0,1.0,0.00042685121297836304,-0.00788713525980711,-0.003853832371532917,-0.006984156556427479,-0.006185310427099466,0.9983242750167847
1778601191805767112,1778601191,805467338,livox_frame,0.0,0.0,0.0,1.0,-0.014486849308013916,-0.0004302840679883957,-0.002788567915558815,-0.002345484681427479,0.013101799413561821,1.0185879468917847
1778601191810127415,1778601191,809831054,livox_frame,0.0,0.0,0.0,1.0,-0.014486849308013916,-0.0004302840679883957,-0.002788567915558815,-0.002345484681427479,0.013101799413561821,1.0185879468917847
1778601191815876665,1778601191,815492289,livox_frame,0.0,0.0,0.0,1.0,-0.0070299990475177765,0.0038307737559080124,-0.003853832371532917,0.0005842027021571994,-0.01888062246143818,0.9577969312667847
1778601191820220196,1778601191,819897711,livox_frame,0.0,0.0,0.0,1.0,-0.0070299990475177765,0.0038307737559080124,-0.003853832371532917,0.0005842027021571994,-0.01888062246143818,0.9577969312667847
1778601191825726349,1778601191,825468750,livox_frame,0.0,0.0,0.0,1.0,0.0014921166002750397,-0.0025608129799365997,-0.001723303459584713,-0.005031031556427479,-0.008626716211438179,0.9739102125167847
1778601191829890966,1778601191,829658875,livox_frame,0.0,0.0,0.0,1.0,0.0014921166002750397,-0.0025608129799365997,-0.001723303459584713,-0.005031031556427479,-0.008626716211438179,0.9739102125167847
1778601191835691022,1778601191,835473785,livox_frame,0.0,0.0,0.0,1.0,-0.008095262572169304,-0.00788713525980711,-0.002788567915558815,-0.004786890931427479,0.004068595822900534,1.0071133375167847
1778601191840078319,1778601191,839809457,livox_frame,0.0,0.0,0.0,1.0,-0.008095262572169304,-0.00788713525980711,-0.002788567915558815,-0.004786890931427479,0.004068595822900534,1.0071133375167847
1778601191845948425,1778601191,845495381,livox_frame,0.0,0.0,0.0,1.0,-0.00916052795946598,0.005961302667856216,-0.001723303459584713,0.002781468443572521,-0.015218513086438179,0.9719570875167847
1778601191850039526,1778601191,849593563,livox_frame,0.0,0.0,0.0,1.0,-0.00916052795946598,0.005961302667856216,-0.001723303459584713,0.002781468443572521,-0.015218513086438179,0.9719570875167847
1778601191855871295,1778601191,855465564,livox_frame,0.0,0.0,0.0,1.0,-0.0017036758363246918,-0.0025608129799365997,-0.002788567915558815,0.002293187193572521,-0.005452888552099466,0.9985684156417847
1778601191860004148,1778601191,859701499,livox_frame,0.0,0.0,0.0,1.0,-0.0017036758363246918,-0.0025608129799365997,-0.002788567915558815,0.002293187193572521,-0.005452888552099466,0.9985684156417847
1778601191865915047,1778601191,865561129,livox_frame,0.0,0.0,0.0,1.0,-0.0006384104490280151,-0.008952399715781212,-0.002788567915558815,-0.009669703431427479,-0.004476326052099466,0.9990566968917847
1778601191869904958,1778601191,869572820,livox_frame,0.0,0.0,0.0,1.0,-0.0006384104490280151,-0.008952399715781212,-0.002788567915558815,-0.009669703431427479,-0.004476326052099466,0.9990566968917847
1778601191875878237,1778601191,875476633,livox_frame,0.0,0.0,0.0,1.0,-0.015552114695310593,0.0006349813193082809,-0.001723303459584713,-0.003566187806427479,0.0030920333229005337,0.9953945875167847
1778601191880155040,1778601191,879814108,livox_frame,0.0,0.0,0.0,1.0,-0.015552114695310593,0.0006349813193082809,-0.001723303459584713,-0.003566187806427479,0.0030920333229005337,0.9953945875167847
1778601191885887460,1778601191,885481917,livox_frame,0.0,0.0,0.0,1.0,-0.0048994701355695724,-0.0004302840679883957,-0.001723303459584713,0.0013166245771571994,-0.01790405996143818,0.9646328687667847
1778601191890003638,1778601191,889775949,livox_frame,0.0,0.0,0.0,1.0,-0.0048994701355695724,-0.0004302840679883957,-0.001723303459584713,0.0013166245771571994,-0.01790405996143818,0.9646328687667847
1778601191895759260,1778601191,895469323,livox_frame,0.0,0.0,0.0,1.0,0.003622647374868393,-0.005756606347858906,-0.004919096827507019,-0.006251734681427479,-0.009114997461438179,0.9944180250167847
1778601191900069353,1778601191,899774401,livox_frame,0.0,0.0,0.0,1.0,0.003622647374868393,-0.005756606347858906,-0.004919096827507019,-0.006251734681427479,-0.009114997461438179,0.9944180250167847
1778601191905774603,1778601191,905467792,livox_frame,0.0,0.0,0.0,1.0,-0.013421585783362389,-0.0014955485239624977,-0.001723303459584713,-0.004298609681427479,0.009927971288561821,1.0085781812667847
1778601191910007357,1778601191,909706006,livox_frame,0.0,0.0,0.0,1.0,-0.013421585783362389,-0.0014955485239624977,-0.001723303459584713,-0.004298609681427479,0.009927971288561821,1.0085781812667847
1778601191915808258,1778601191,915492273,livox_frame,0.0,0.0,0.0,1.0,-0.008095262572169304,0.0017002448439598083,-0.004919096827507019,-0.003077906556427479,-0.01570679433643818,0.9621914625167847
1778601191919957875,1778601191,919855500,livox_frame,0.0,0.0,0.0,1.0,-0.003834204748272896,0.0006349813193082809,-0.003853832371532917,-0.003322047181427479,-0.011800544336438179,0.9700039625167847
1778601191925648943,1778601191,925477839,livox_frame,0.0,0.0,0.0,1.0,-0.0006384104490280151,-0.0025608129799365997,-0.002788567915558815,-0.003322047181427479,-0.009847419336438179,0.9729336500167847
1778601191929805777,1778601191,929660457,livox_frame,0.0,0.0,0.0,1.0,-0.0006384104490280151,-0.00788713525980711,-0.001723303459584713,-0.003322047181427479,-0.009847419336438179,0.9729336500167847
1778601191935759422,1778601191,935463681,livox_frame,0.0,0.0,0.0,1.0,-0.0059647336602211,-0.00788713525980711,-0.001723303459584713,-0.004298609681427479,0.005533439572900534,1.0095547437667847
1778601191940098604,1778601191,939732503,livox_frame,0.0,0.0,0.0,1.0,-0.013421585783362389,-0.0025608129799365997,-0.002788567915558815,-0.002833765931427479,0.008463127538561821,1.0066250562667847
1778601191945831648,1778601191,945494215,livox_frame,0.0,0.0,0.0,1.0,-0.010225791484117508,0.005961302667856216,-0.001723303459584713,0.003269749693572521,-0.006917732302099466,0.9792813062667847
1778601191949880520,1778601191,949589854,livox_frame,0.0,0.0,0.0,1.0,-0.003834204748272896,-0.0004302840679883957,-0.002788567915558815,-0.007716578431427479,-0.02107788808643818,0.9582852125167847
1778601191955866283,1778601191,955478391,livox_frame,0.0,0.0,0.0,1.0,-0.0027689412236213684,-0.0014955485239624977,-0.003853832371532917,-0.0003923597978428006,-0.006673591677099466,0.9910000562667847
1778601191960039021,1778601191,959744877,livox_frame,0.0,0.0,0.0,1.0,-0.0006384104490280151,-0.0025608129799365997,-0.002788567915558815,-0.007716578431427479,-0.006673591677099466,0.9936856031417847
1778601191965845261,1778601191,965482885,livox_frame,0.0,0.0,0.0,1.0,-0.003834204748272896,-0.00788713525980711,-0.003853832371532917,-0.006984156556427479,0.0030920333229005337,0.9902676343917847
1778601191969962761,1778601191,969736704,livox_frame,0.0,0.0,0.0,1.0,-0.013421585783362389,-0.005756606347858906,-0.003853832371532917,-0.007716578431427479,0.005533439572900534,0.9995449781417847
1778601191975725723,1778601191,975463055,livox_frame,0.0,0.0,0.0,1.0,-0.008095262572169304,-0.0025608129799365997,-0.003853832371532917,0.004490452818572521,-0.004720466677099466,1.0046719312667847
1778601191979976363,1778601191,979657590,livox_frame,0.0,0.0,0.0,1.0,-0.010225791484117508,0.0006349813193082809,-0.003853832371532917,-0.008204859681427479,-0.003988044802099466,0.9685391187667847
1778601191985794445,1778601191,985466528,livox_frame,0.0,0.0,0.0,1.0,-0.008095262572169304,-0.0014955485239624977,-0.002788567915558815,0.002293187193572521,-0.012044684961438179,0.9783047437667847
1778601191990084670,1778601191,989817656,livox_frame,0.0,0.0,0.0,1.0,-0.0006384104490280151,0.0006349813193082809,-0.002788567915558815,-0.004542750306427479,-0.01741577871143818,0.9743984937667847
1778601191995812768,1778601191,995472085,livox_frame,0.0,0.0,0.0,1.0,-0.0017036758363246918,-0.00788713525980711,-0.003853832371532917,-0.003810328431427479,-0.010823981836438179,0.9868496656417847
1778601192000092290,1778601191,999746965,livox_frame,0.0,0.0,0.0,1.0,-0.0059647336602211,-0.0036260774359107018,-0.003853832371532917,-0.005763453431427479,-0.0030114823020994663,1.0049160718917847
1778601192005761460,1778601192,5467761,livox_frame,0.0,0.0,0.0,1.0,-0.0070299990475177765,-0.0025608129799365997,-0.002788567915558815,-0.003810328431427479,0.004801017697900534,1.0027188062667847
1778601192010037172,1778601192,9717502,livox_frame,0.0,0.0,0.0,1.0,-0.012356320396065712,0.002765510231256485,-0.002788567915558815,-0.006740015931427479,-0.005941169802099466,0.9765957593917847
1778601192015794953,1778601192,15486466,livox_frame,0.0,0.0,0.0,1.0,-0.0059647336602211,-0.0014955485239624977,-0.003853832371532917,-0.004298609681427479,-0.02132202871143818,0.9695156812667847
1778601192020058318,1778601192,19845646,livox_frame,0.0,0.0,0.0,1.0,0.0025573819875717163,-0.0036260774359107018,-0.002788567915558815,-0.007472437806427479,-0.012777106836438179,0.9768399000167847
1778601192025613386,1778601192,25323454,livox_frame,0.0,0.0,0.0,1.0,-0.0048994701355695724,-0.00788713525980711,-0.002788567915558815,-0.003566187806427479,-0.0017907791770994663,0.9990566968917847
1778601192029918999,1778601192,29692301,livox_frame,0.0,0.0,0.0,1.0,-0.00916052795946598,-0.005756606347858906,-0.002788567915558815,-0.004786890931427479,-8.179480209946632e-05,1.0027188062667847
1778601192035721581,1778601192,35474713,livox_frame,0.0,0.0,0.0,1.0,-0.00916052795946598,-0.0014955485239624977,-0.001723303459584713,-0.0013689222978428006,0.0021154708229005337,1.0017422437667847
1778601192039976499,1778601192,39758424,livox_frame,0.0,0.0,0.0,1.0,-0.012356320396065712,0.0038307737559080124,-0.003853832371532917,-0.0018572035478428006,-0.008870856836438179,0.9758633375167847
1778601192045681178,1778601192,45466115,livox_frame,0.0,0.0,0.0,1.0,-0.0048994701355695724,0.002765510231256485,-0.003853832371532917,-0.0018572035478428006,-0.02083374746143818,0.9656094312667847
1778601192049899264,1778601192,49712237,livox_frame,0.0,0.0,0.0,1.0,0.0025573819875717163,-0.0014955485239624977,-0.002788567915558815,-0.004054469056427479,-0.01570679433643818,0.9746426343917847
